,Rk,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Passes_in_Gameflow,Passes_Out_of_Gameflow,Freekick,Throughball,40_yds_pass,Crosses,Corner_Kicks,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Straight,Passes_Offside,Passes_Blocked,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,League,cluster_tackel,cluster_anticipation,cluster_pass,cluster_possesion
3787,373,Nito,GW,MF,MF,Marítimo,20,2002,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,21.0,25.0,84.0,505.0,117.0,3.0,4.0,75.0,11.0,12.0,91.7,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,2.0,8.0,19.0,6.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,71.0,36.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3790,376,Gonçalo Nogueira,PT,MF,MF,Vitória,18,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,100.0,38.0,3.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3792,378,Nonoca,BR,MF,MF,Portimonense,24,1998,13.0,11.0,6.0,6.0,1.0,5.0,12.0,41.7,7.0,13.0,3.0,10.0,2.0,15.0,2.0,1.0,158.0,193.0,81.9,2848.0,606.0,68.0,79.0,86.1,70.0,75.0,93.3,17.0,29.0,58.6,0.0,0.6,0.3,-0.6,5.0,14.0,2.0,0.0,13.0,173.0,17.0,10.0,0.0,1.0,8.0,5.0,0.0,5.0,0.0,3.0,4.0,255.0,5.0,60.0,155.0,46.0,5.0,255.0,12.0,6.0,50.0,3.0,25.0,763.0,332.0,3.0,1.0,8.0,9.0,139.0,5.0,16.0,2.55,7.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3795,381,Matheus Nunes,PT,MF,MF,Sporting CP,23,1998,2.0,2.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,3.0,5.0,0.0,0.0,88.0,99.0,88.9,1435.0,268.0,53.0,56.0,94.6,25.0,29.0,86.2,8.0,12.0,66.7,1.0,0.1,0.2,0.9,3.0,8.0,2.0,0.0,10.0,97.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,10.0,61.0,46.0,1.0,116.0,9.0,6.0,66.7,3.0,33.3,438.0,160.0,4.0,0.0,2.0,0.0,88.0,3.0,7.0,3.5,5.0,0.0,1.0,0.0,1.0,0.0,3.0,1.5,2.0,0.0,1.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3796,382,Nwankwo Obiora,NG,MF,MF,Chaves,31,1991,12.0,8.0,6.0,6.0,0.0,8.0,14.0,57.1,6.0,8.0,2.0,6.0,8.0,20.0,11.0,0.0,235.0,280.0,83.9,4054.0,1450.0,105.0,124.0,84.7,115.0,124.0,92.7,13.0,22.0,59.1,0.0,0.3,0.1,-0.3,2.0,30.0,0.0,0.0,26.0,267.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,339.0,17.0,80.0,227.0,34.0,5.0,339.0,1.0,1.0,100.0,0.0,0.0,739.0,278.0,0.0,0.0,2.0,10.0,219.0,4.0,7.0,1.01,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3797,383,Ryoya Ogawa,JP,DF,MF,Vitória,25,1996,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,5.0,5.0,0.0,66.0,90.0,73.3,1008.0,450.0,33.0,41.0,80.5,28.0,36.0,77.8,4.0,9.0,44.4,0.0,0.1,0.1,-0.1,2.0,4.0,3.0,2.0,10.0,61.0,28.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,6.0,29.0,60.0,28.0,2.0,115.0,4.0,1.0,25.0,1.0,25.0,153.0,70.0,1.0,0.0,7.0,2.0,61.0,12.0,3.0,1.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3801,387,Rúben Alexandre Gomes Oliveira,PT,MF,MF,Santa Clara,27,1994,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,8.0,10.0,80.0,157.0,60.0,3.0,3.0,100.0,4.0,5.0,80.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,9.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3805,391,Pedro Ortiz,ES,MF,MF,Vizela,21,2000,19.0,11.0,5.0,12.0,2.0,11.0,20.0,55.0,9.0,6.0,3.0,3.0,6.0,25.0,9.0,0.0,243.0,279.0,87.1,4202.0,1120.0,108.0,123.0,87.8,102.0,111.0,91.9,24.0,30.0,80.0,0.0,0.1,0.3,-0.1,2.0,14.0,0.0,0.0,12.0,267.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,337.0,14.0,92.0,224.0,23.0,5.0,337.0,6.0,4.0,66.7,2.0,33.3,607.0,245.0,2.0,0.0,5.0,6.0,220.0,2.0,6.0,1.12,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3808,394,Otávio,PT,MF,MF,Porto,27,1995,70.0,43.0,23.0,26.0,21.0,35.0,84.0,41.7,49.0,32.0,3.0,29.0,18.0,88.0,17.0,0.0,1256.0,1605.0,78.3,21323.0,7952.0,631.0,711.0,88.7,430.0,529.0,81.3,148.0,244.0,60.7,7.0,7.8,9.7,-0.7999999999999998,54.0,145.0,94.0,8.0,263.0,1409.0,179.0,93.0,50.0,9.0,87.0,42.0,12.0,16.0,1.0,17.0,35.0,1897.0,23.0,192.0,1004.0,735.0,66.0,1896.0,87.0,41.0,47.1,31.0,35.6,5357.0,3081.0,61.0,12.0,47.0,26.0,1328.0,113.0,134.0,5.33,93.0,21.0,5.0,5.0,8.0,2.0,18.0,0.72,15.0,1.0,0.0,0.0,2.0,0.0,Portuguese_League,2,1,1,3
3810,396,Amine Oudrhiri,MA,MF,MF,Rio Ave,29,1992,9.0,7.0,3.0,5.0,1.0,6.0,11.0,54.5,5.0,7.0,2.0,5.0,9.0,18.0,10.0,0.0,426.0,467.0,91.2,7658.0,1877.0,175.0,190.0,92.1,209.0,218.0,95.9,37.0,47.0,78.7,0.0,0.1,0.4,-0.1,6.0,40.0,1.0,0.0,47.0,440.0,27.0,25.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,519.0,18.0,119.0,333.0,71.0,2.0,519.0,5.0,3.0,60.0,0.0,0.0,1493.0,747.0,7.0,0.0,7.0,8.0,380.0,9.0,14.0,1.61,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3814,400,David Pastor,BR,MF,MF,Portimonense,22,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,81.0,62.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.1,0.1,-0.1,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3819,405,João Pedro,PT,MF,MF,Chaves,29,1993,13.0,6.0,10.0,3.0,0.0,5.0,13.0,38.5,8.0,5.0,0.0,5.0,9.0,22.0,7.0,0.0,190.0,247.0,76.9,3232.0,1201.0,86.0,107.0,80.4,86.0,103.0,83.5,14.0,19.0,73.7,0.0,0.5,0.3,-0.5,5.0,27.0,2.0,1.0,31.0,231.0,15.0,13.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,8.0,310.0,15.0,69.0,203.0,40.0,3.0,310.0,10.0,4.0,40.0,5.0,50.0,617.0,228.0,2.0,0.0,6.0,12.0,169.0,8.0,9.0,1.36,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3820,406,Pelé,GW,MF,MF,Famalicão,30,1991,14.0,6.0,9.0,4.0,1.0,6.0,9.0,66.7,3.0,5.0,3.0,2.0,4.0,18.0,5.0,2.0,272.0,314.0,86.6,5433.0,1845.0,98.0,108.0,90.7,137.0,145.0,94.5,36.0,51.0,70.6,0.0,0.0,0.1,0.0,0.0,20.0,2.0,1.0,30.0,295.0,19.0,18.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,375.0,7.0,132.0,212.0,37.0,2.0,375.0,19.0,10.0,52.6,6.0,31.6,1034.0,451.0,7.0,1.0,12.0,13.0,252.0,1.0,4.0,0.59,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3823,409,Pepê,BR,MF,DF,Porto,25,1997,41.0,28.0,21.0,15.0,5.0,21.0,50.0,42.0,29.0,26.0,2.0,24.0,44.0,85.0,21.0,0.0,1063.0,1385.0,76.8,16293.0,4836.0,628.0,739.0,85.0,325.0,419.0,77.6,81.0,139.0,58.3,7.0,4.5,5.3,2.5,36.0,93.0,40.0,6.0,136.0,1234.0,140.0,22.0,9.0,11.0,52.0,8.0,5.0,1.0,0.0,11.0,34.0,1787.0,39.0,332.0,820.0,665.0,74.0,1787.0,165.0,75.0,45.5,67.0,40.6,6999.0,3625.0,77.0,28.0,67.0,38.0,1188.0,191.0,95.0,3.23,77.0,2.0,10.0,2.0,3.0,1.0,16.0,0.54,12.0,1.0,2.0,1.0,0.0,0.0,Portuguese_League,1,2,1,3
3828,414,Sebastián Pérez Cardona,CO,MF,MF,Boavista,29,1993,71.0,38.0,26.0,40.0,5.0,35.0,82.0,42.7,47.0,24.0,4.0,20.0,40.0,111.0,25.0,0.0,1397.0,1601.0,87.3,27454.0,7729.0,497.0,537.0,92.6,650.0,707.0,91.9,213.0,288.0,74.0,0.0,0.9,1.0,-0.9,17.0,110.0,13.0,0.0,146.0,1487.0,106.0,79.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,8.0,17.0,1825.0,55.0,446.0,1212.0,173.0,14.0,1825.0,17.0,6.0,35.3,9.0,52.9,3672.0,1758.0,10.0,0.0,20.0,10.0,1238.0,13.0,39.0,1.43,35.0,0.0,0.0,1.0,1.0,2.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,2,1,2
3829,415,Kevin Pina,CV,MF,MF,Chaves,24,1997,11.0,4.0,6.0,4.0,1.0,4.0,8.0,50.0,4.0,6.0,2.0,4.0,10.0,21.0,8.0,0.0,112.0,132.0,84.8,2183.0,823.0,36.0,41.0,87.8,57.0,62.0,91.9,16.0,22.0,72.7,2.0,0.6,0.4,1.4,7.0,12.0,3.0,0.0,15.0,127.0,5.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,185.0,14.0,60.0,101.0,30.0,0.0,185.0,7.0,6.0,85.7,1.0,14.3,442.0,264.0,4.0,0.0,4.0,3.0,83.0,3.0,12.0,2.91,11.0,0.0,1.0,0.0,0.0,0.0,2.0,0.49,2.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3833,419,Rui Pires,PT,MF,MF,Paços,24,1998,59.0,42.0,29.0,25.0,5.0,30.0,51.0,58.8,21.0,38.0,16.0,22.0,37.0,96.0,60.0,1.0,1002.0,1163.0,86.2,19399.0,6078.0,362.0,415.0,87.2,498.0,542.0,91.9,129.0,170.0,75.9,0.0,0.7,0.9,-0.7,15.0,82.0,7.0,1.0,101.0,1116.0,46.0,43.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,1383.0,91.0,475.0,797.0,119.0,9.0,1383.0,7.0,5.0,71.4,1.0,14.3,2104.0,856.0,8.0,0.0,10.0,4.0,870.0,10.0,49.0,1.83,44.0,0.0,1.0,1.0,2.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,2,2,1,1
3836,422,Pedro Porro,ES,DF,MF,Sporting CP,22,1999,19.0,15.0,10.0,7.0,2.0,13.0,25.0,52.0,12.0,10.0,1.0,9.0,8.0,27.0,13.0,0.0,520.0,744.0,69.9,9629.0,3025.0,217.0,255.0,85.1,233.0,304.0,76.6,60.0,137.0,43.8,6.0,4.8,4.0,1.2000000000000002,34.0,32.0,31.0,14.0,41.0,588.0,154.0,21.0,6.0,6.0,107.0,23.0,0.0,21.0,0.0,2.0,24.0,899.0,18.0,227.0,292.0,396.0,46.0,898.0,44.0,16.0,36.4,18.0,40.9,2905.0,1664.0,21.0,13.0,23.0,8.0,561.0,133.0,53.0,4.45,34.0,9.0,4.0,2.0,4.0,0.0,9.0,0.76,7.0,0.0,0.0,2.0,0.0,0.0,Portuguese_League,1,1,1,2
3842,428,Uroš Račić,RS,MF,MF,Braga,24,1998,20.0,13.0,7.0,11.0,2.0,9.0,20.0,45.0,11.0,20.0,6.0,14.0,20.0,40.0,27.0,0.0,511.0,622.0,82.2,9732.0,2289.0,209.0,247.0,84.6,210.0,232.0,90.5,80.0,111.0,72.1,0.0,0.3,0.7,-0.3,8.0,74.0,3.0,1.0,75.0,609.0,10.0,9.0,2.0,18.0,5.0,0.0,0.0,0.0,0.0,3.0,10.0,788.0,34.0,131.0,515.0,151.0,16.0,787.0,15.0,8.0,53.3,4.0,26.7,2098.0,1003.0,8.0,2.0,14.0,10.0,510.0,17.0,29.0,2.33,23.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3849,435,Bruno Reis,PT,MF,DF,Portimonense,23,1999,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,28.0,42.0,66.7,373.0,145.0,17.0,21.0,81.0,8.0,13.0,61.5,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,41.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,0.0,6.0,29.0,18.0,3.0,52.0,1.0,0.0,0.0,1.0,100.0,149.0,61.0,3.0,0.0,3.0,0.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3851,437,Miguel Reisinho,PT,DF,MF,Boavista,23,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,15.0,73.3,169.0,27.0,6.0,8.0,75.0,4.0,4.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,3.0,11.0,7.0,1.0,20.0,2.0,1.0,50.0,1.0,50.0,29.0,5.0,0.0,0.0,2.0,0.0,15.0,2.0,1.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3854,440,Tiago Ribeiro,PT,MF,MF,Paços,20,2002,4.0,3.0,2.0,2.0,0.0,1.0,7.0,14.3,6.0,2.0,2.0,0.0,2.0,6.0,2.0,0.0,69.0,83.0,83.1,1042.0,315.0,37.0,39.0,94.9,24.0,30.0,80.0,4.0,6.0,66.7,0.0,0.1,0.2,-0.1,2.0,7.0,4.0,0.0,9.0,81.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,105.0,4.0,23.0,56.0,26.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,143.0,49.0,2.0,0.0,5.0,0.0,73.0,4.0,5.0,2.54,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,1.0,0.0,Portuguese_League,1,1,2,1
3863,449,Gonçalo Rodrigues,PT,MF,MF,Rio Ave,25,1997,64.0,37.0,18.0,40.0,6.0,29.0,72.0,40.3,43.0,25.0,5.0,20.0,25.0,89.0,22.0,1.0,1276.0,1544.0,82.6,24543.0,6372.0,513.0,566.0,90.6,562.0,652.0,86.2,183.0,270.0,67.8,2.0,3.9,4.3,-1.9,59.0,138.0,32.0,9.0,188.0,1380.0,159.0,80.0,3.0,19.0,122.0,77.0,24.0,43.0,0.0,5.0,21.0,1830.0,35.0,289.0,1082.0,489.0,27.0,1830.0,58.0,27.0,46.6,15.0,25.9,6279.0,3097.0,62.0,4.0,40.0,30.0,1223.0,88.0,116.0,3.6,74.0,25.0,3.0,4.0,7.0,3.0,6.0,0.19,2.0,1.0,1.0,0.0,2.0,0.0,Portuguese_League,1,2,1,2
3866,452,Loreintz Rosier,FR,MF,MF,Estoril,23,1998,34.0,23.0,16.0,18.0,0.0,15.0,28.0,53.6,13.0,11.0,2.0,9.0,22.0,56.0,25.0,3.0,388.0,478.0,81.2,7354.0,1864.0,147.0,182.0,80.8,191.0,222.0,86.0,42.0,57.0,73.7,1.0,0.2,0.6,0.8,4.0,35.0,4.0,1.0,43.0,461.0,15.0,12.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,606.0,31.0,181.0,345.0,86.0,14.0,606.0,8.0,6.0,75.0,2.0,25.0,1727.0,792.0,11.0,1.0,5.0,6.0,374.0,10.0,15.0,1.3,11.0,0.0,0.0,2.0,1.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,2,1,2,1
3869,455,Alan Ruiz,AR,MF,MF,Arouca,28,1993,39.0,24.0,13.0,25.0,1.0,21.0,45.0,46.7,24.0,18.0,4.0,14.0,9.0,48.0,23.0,1.0,1044.0,1362.0,76.7,19389.0,5451.0,476.0,559.0,85.2,381.0,468.0,81.4,161.0,258.0,62.4,2.0,4.3,3.7,-2.3,39.0,126.0,29.0,3.0,174.0,1274.0,77.0,45.0,21.0,27.0,60.0,29.0,23.0,2.0,0.0,11.0,22.0,1676.0,38.0,223.0,989.0,491.0,29.0,1676.0,99.0,51.0,51.5,38.0,38.4,5070.0,2256.0,44.0,4.0,55.0,39.0,1274.0,96.0,86.0,3.1,67.0,5.0,6.0,1.0,6.0,1.0,8.0,0.29,6.0,0.0,1.0,1.0,0.0,0.0,Portuguese_League,1,1,1,3
3872,458,Helder Sá,PT,DF,MF,Vitória,19,2002,21.0,12.0,14.0,5.0,2.0,11.0,20.0,55.0,9.0,15.0,3.0,12.0,5.0,26.0,21.0,0.0,358.0,484.0,74.0,5409.0,2091.0,207.0,242.0,85.5,117.0,153.0,76.5,25.0,56.0,44.6,0.0,1.4,1.0,-1.4,9.0,33.0,10.0,8.0,32.0,378.0,104.0,4.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,2.0,13.0,582.0,27.0,154.0,255.0,177.0,10.0,582.0,24.0,13.0,54.2,9.0,37.5,1640.0,802.0,9.0,1.0,10.0,6.0,313.0,56.0,22.0,2.48,18.0,3.0,1.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3874,460,Pedro Sá,PT,MF,MF,Portimonense,28,1993,11.0,3.0,2.0,7.0,2.0,7.0,27.0,25.9,20.0,7.0,3.0,4.0,6.0,17.0,20.0,0.0,266.0,348.0,76.4,4849.0,1328.0,103.0,125.0,82.4,119.0,138.0,86.2,34.0,60.0,56.7,1.0,0.4,0.4,0.6,4.0,22.0,3.0,0.0,33.0,333.0,12.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,417.0,18.0,78.0,293.0,47.0,3.0,417.0,4.0,2.0,50.0,1.0,25.0,600.0,264.0,3.0,0.0,5.0,6.0,267.0,7.0,11.0,1.34,5.0,1.0,1.0,0.0,4.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3880,466,Andreas Samaris,GR,MF,MF,Rio Ave,33,1989,34.0,15.0,13.0,19.0,2.0,15.0,29.0,51.7,14.0,26.0,7.0,19.0,9.0,43.0,23.0,0.0,675.0,813.0,83.0,12866.0,3547.0,261.0,300.0,87.0,304.0,338.0,89.9,95.0,135.0,70.4,1.0,0.5,1.4,0.5,11.0,52.0,10.0,3.0,61.0,748.0,58.0,52.0,5.0,11.0,7.0,3.0,1.0,0.0,0.0,7.0,11.0,980.0,48.0,248.0,636.0,106.0,2.0,980.0,23.0,10.0,43.5,9.0,39.1,1843.0,777.0,9.0,1.0,17.0,19.0,650.0,12.0,29.0,1.86,25.0,1.0,1.0,0.0,2.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3881,467,Samu,PT,MF,MF,Vizela,26,1996,76.0,44.0,30.0,34.0,12.0,33.0,77.0,42.9,44.0,46.0,7.0,39.0,45.0,121.0,41.0,0.0,1115.0,1461.0,76.3,17318.0,6650.0,613.0,705.0,87.0,371.0,468.0,79.3,83.0,168.0,49.4,4.0,4.6,4.9,-0.5999999999999996,39.0,154.0,39.0,5.0,187.0,1315.0,137.0,50.0,7.0,11.0,84.0,39.0,24.0,6.0,1.0,9.0,41.0,1814.0,67.0,352.0,962.0,519.0,63.0,1812.0,39.0,18.0,46.2,17.0,43.6,3855.0,1912.0,28.0,8.0,47.0,33.0,1176.0,110.0,94.0,3.15,75.0,9.0,1.0,6.0,2.0,1.0,9.0,0.3,7.0,0.0,1.0,1.0,0.0,0.0,Portuguese_League,1,2,1,2
3886,472,Nuno Santos,PT,DF,MF,Sporting CP,27,1995,22.0,12.0,7.0,10.0,5.0,17.0,32.0,53.1,15.0,14.0,2.0,12.0,23.0,45.0,12.0,0.0,1261.0,1605.0,78.6,22447.0,5396.0,622.0,695.0,89.5,485.0,593.0,81.8,141.0,229.0,61.6,5.0,7.5,5.4,-2.5,53.0,75.0,51.0,22.0,143.0,1342.0,254.0,18.0,4.0,18.0,190.0,31.0,4.0,26.0,0.0,9.0,47.0,1783.0,31.0,271.0,646.0,881.0,91.0,1783.0,29.0,12.0,41.4,11.0,37.9,5187.0,2969.0,61.0,28.0,24.0,11.0,1192.0,337.0,91.0,3.62,75.0,9.0,2.0,3.0,1.0,1.0,7.0,0.28,5.0,1.0,0.0,1.0,0.0,0.0,Portuguese_League,1,1,1,3
3888,474,Rene Santos,BR,DF,MF,Marítimo,30,1992,25.0,17.0,13.0,8.0,4.0,14.0,19.0,73.7,5.0,19.0,8.0,11.0,10.0,35.0,44.0,0.0,523.0,615.0,85.0,11519.0,4239.0,126.0,137.0,92.0,310.0,328.0,94.5,84.0,139.0,60.4,1.0,0.5,0.1,0.5,6.0,31.0,0.0,0.0,31.0,570.0,43.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,740.0,114.0,429.0,296.0,23.0,11.0,740.0,4.0,3.0,75.0,0.0,0.0,1605.0,657.0,3.0,0.0,10.0,0.0,458.0,0.0,11.0,0.9,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
3893,479,Sidy Sarr,SN,MF,MF,Chaves,26,1996,7.0,5.0,6.0,1.0,0.0,1.0,3.0,33.3,2.0,5.0,0.0,5.0,2.0,9.0,3.0,0.0,27.0,40.0,67.5,586.0,218.0,7.0,11.0,63.6,12.0,15.0,80.0,7.0,9.0,77.8,0.0,0.0,0.1,0.0,0.0,3.0,1.0,0.0,8.0,36.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,60.0,7.0,19.0,34.0,8.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,67.0,24.0,1.0,0.0,1.0,1.0,21.0,2.0,1.0,0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portuguese_League,1,1,2,1
